InvoiceDate,Quantity,TotalPrice,day_of_week,month,lag_7,rolling_mean_7
2011-01-18 10:58:00,96,69.6,1,1,278.0,10867.42857142857
2011-01-18 11:30:00,240,305.52,1,1,1216.0,10728.0
2011-01-18 11:51:00,200,390.0,1,1,74215.0,154.42857142857142
2011-01-18 11:54:00,1108,707.88,1,1,49.0,305.7142857142857
2011-01-18 12:05:00,113,132.52,1,1,287.0,280.85714285714283
2011-01-18 12:09:00,147,293.63,1,1,133.0,282.85714285714283
2011-01-18 12:40:00,17,107.45,1,1,76.0,274.42857142857144
2011-01-18 12:46:00,117,193.09,1,1,96.0,277.42857142857144
2011-01-18 13:05:00,242,290.8,1,1,240.0,277.7142857142857
2011-01-18 13:15:00,99,129.51,1,1,200.0,263.2857142857143
2011-01-18 13:34:00,518,780.5,1,1,1108.0,179.0
2011-01-18 13:38:00,357,577.3,1,1,113.0,213.85714285714286
2011-01-18 13:40:00,61,129.95,1,1,147.0,201.57142857142858
2011-01-18 14:04:00,294,681.05,1,1,17.0,241.14285714285714
2011-01-18 15:25:00,191,145.23,1,1,117.0,251.71428571428572
2011-01-18 15:37:00,74,235.60000000000002,1,1,242.0,227.71428571428572
2011-01-18 15:58:00,1,15.0,1,1,99.0,213.71428571428572
2011-01-18 16:31:00,106,141.66,1,1,518.0,154.85714285714286
2011-01-18 16:39:00,56,203.55,1,1,357.0,111.85714285714286
2011-01-18 16:45:00,54,128.82,1,1,61.0,110.85714285714286
2011-01-18 16:52:00,12,15.0,1,1,294.0,70.57142857142857
2011-01-19 08:34:00,37,63.0,2,1,191.0,48.57142857142857
2011-01-19 09:05:00,2334,2919.5099999999998,2,1,74.0,371.42857142857144
2011-01-19 09:13:00,113,238.5,2,1,1.0,387.42857142857144
2011-01-19 09:45:00,117,169.74,2,1,106.0,389.0
2011-01-19 09:54:00,102,330.2,2,1,56.0,395.57142857142856
2011-01-19 10:09:00,33,110.6,2,1,54.0,392.57142857142856
2011-01-19 10:49:00,240,594.7,2,1,12.0,425.14285714285717
2011-01-19 10:51:00,72,76.32000000000001,2,1,37.0,430.14285714285717
2011-01-19 10:56:00,403,523.98,2,1,2334.0,154.28571428571428
2011-01-19 11:15:00,758,740.39,2,1,113.0,246.42857142857142
2011-01-19 11:38:00,133,192.26,2,1,117.0,248.71428571428572
2011-01-19 11:48:00,45,172.15,2,1,102.0,240.57142857142858
2011-01-19 11:50:00,808,833.44,2,1,33.0,351.2857142857143
2011-01-19 11:51:00,386,752.75,2,1,240.0,372.14285714285717
2011-01-19 12:07:00,66,305.6,2,1,72.0,371.2857142857143
2011-01-19 12:14:00,319,685.12,2,1,403.0,359.2857142857143
2011-01-19 12:34:00,6072,7722.04,2,1,758.0,1118.4285714285713
2011-01-19 12:38:00,133,169.68,2,1,133.0,1118.4285714285713
2011-01-19 12:52:00,266,212.72,2,1,45.0,1150.0
2011-01-19 13:21:00,541,577.02,2,1,808.0,1111.857142857143
2011-01-19 13:32:00,48,112.92,2,1,386.0,1063.5714285714287
2011-01-19 14:22:00,38,275.5,2,1,66.0,1059.5714285714287
2011-01-19 14:39:00,54,202.93,2,1,319.0,1021.7142857142857
2011-01-19 14:43:00,310,487.45000000000005,2,1,6072.0,198.57142857142858
2011-01-19 14:50:00,234,410.18,2,1,133.0,213.0
2011-01-19 14:52:00,308,309.94,2,1,266.0,219.0
2011-01-19 15:20:00,235,321.4,2,1,541.0,175.28571428571428
2011-01-19 15:30:00,243,295.05,2,1,48.0,203.14285714285714
2011-01-19 16:08:00,62,116.06,2,1,38.0,206.57142857142858
2011-01-19 16:18:00,155,185.92000000000002,2,1,54.0,221.0
2011-01-19 16:19:00,967,1037.4,2,1,310.0,314.85714285714283
2011-01-19 17:17:00,88,166.68,2,1,234.0,294.0
2011-01-19 17:23:00,182,335.63,2,1,308.0,276.0
2011-01-20 09:03:00,60,114.60000000000001,3,1,235.0,251.0
2011-01-20 09:25:00,56,114.68,3,1,243.0,224.28571428571428
2011-01-20 09:54:00,288,305.28,3,1,62.0,256.57142857142856
2011-01-20 10:11:00,32,74.9,3,1,155.0,239.0
2011-01-20 10:18:00,309,957.63,3,1,967.0,145.0
2011-01-20 10:43:00,132,149.42000000000002,3,1,88.0,151.28571428571428
2011-01-20 10:47:00,211,581.55,3,1,182.0,155.42857142857142
2011-01-20 10:48:00,497,935.13,3,1,60.0,217.85714285714286
2011-01-20 11:15:00,166,337.7,3,1,56.0,233.57142857142858
2011-01-20 11:39:00,139,167.39000000000001,3,1,288.0,212.28571428571428
2011-01-20 12:04:00,56,262.55,3,1,32.0,215.71428571428572
2011-01-20 12:11:00,21,87.75,3,1,309.0,174.57142857142858
2011-01-20 12:16:00,283,428.38,3,1,132.0,196.14285714285714
2011-01-20 12:20:00,263,529.91,3,1,211.0,203.57142857142858
2011-01-20 12:23:00,100,330.9,3,1,497.0,146.85714285714286
2011-01-20 12:29:00,172,331.76,3,1,166.0,147.71428571428572
2011-01-20 12:34:00,1332,2756.84,3,1,139.0,318.14285714285717
2011-01-20 13:01:00,112,398.6,3,1,56.0,326.14285714285717
2011-01-20 13:02:00,96,255.6,3,1,21.0,336.85714285714283
2011-01-20 13:49:00,94,225.60000000000002,3,1,283.0,309.85714285714283
2011-01-20 14:01:00,439,833.52,3,1,263.0,335.0
2011-01-20 14:13:00,110,115.8,3,1,100.0,336.42857142857144
2011-01-20 14:17:00,18,55.5,3,1,172.0,314.42857142857144
2011-01-20 14:18:00,1059,1652.27,3,1,1332.0,275.42857142857144
2011-01-20 14:24:00,175,229.47,3,1,112.0,284.42857142857144
2011-01-20 15:00:00,180,278.6,3,1,96.0,296.42857142857144
2011-01-20 15:01:00,376,330.48,3,1,94.0,336.7142857142857
2011-01-20 15:22:00,1126,1761.18,3,1,439.0,434.85714285714283
2011-01-20 15:42:00,117,377.3,3,1,110.0,435.85714285714283
2011-01-20 16:17:00,20,42.2,3,1,18.0,436.14285714285717
2011-01-20 19:16:00,146,222.24,3,1,1059.0,305.7142857142857
2011-01-21 09:03:00,484,301.96,4,1,175.0,349.85714285714283
2011-01-21 09:06:00,145,135.75,4,1,180.0,344.85714285714283
2011-01-21 09:52:00,145,341.0,4,1,376.0,311.85714285714283
2011-01-21 10:35:00,334,304.02,4,1,1126.0,198.71428571428572
2011-01-21 11:08:00,10,19.5,4,1,117.0,183.42857142857142
2011-01-21 11:09:00,233,441.15,4,1,20.0,213.85714285714286
2011-01-21 11:18:00,5730,8060.3,4,1,146.0,1011.5714285714286
2011-01-21 11:19:00,73,125.13,4,1,484.0,952.8571428571429
2011-01-21 11:34:00,44,94.36,4,1,145.0,938.4285714285714
2011-01-21 11:42:00,164,661.58,4,1,145.0,941.1428571428571
2011-01-21 11:50:00,10,8.5,4,1,334.0,894.8571428571429
2011-01-21 11:55:00,396,728.16,4,1,10.0,950.0
2011-01-21 12:37:00,362,717.02,4,1,233.0,968.4285714285714
2011-01-21 12:40:00,14,85.6,4,1,5730.0,151.85714285714286
2011-01-21 13:05:00,160,307.6,4,1,73.0,164.28571428571428
2011-01-21 13:07:00,2008,7646.16,4,1,44.0,444.85714285714283
2011-01-21 13:09:00,152,302.0,4,1,164.0,443.14285714285717
2011-01-21 13:13:00,212,345.24,4,1,10.0,472.0
2011-01-21 13:21:00,56,138.55,4,1,396.0,423.42857142857144
2011-01-21 13:47:00,131,259.6,4,1,362.0,390.42857142857144
2011-01-21 13:55:00,205,318.5,4,1,14.0,417.7142857142857
2011-01-21 14:04:00,6,17.2,4,1,160.0,395.7142857142857
2011-01-21 14:17:00,197,387.87,4,1,2008.0,137.0
2011-01-21 14:21:00,2,6.6,4,1,152.0,115.57142857142857
2011-01-21 14:38:00,53,169.75,4,1,212.0,92.85714285714286
2011-01-21 14:39:00,150,91.8,4,1,56.0,106.28571428571429
2011-01-21 14:51:00,1,10.0,4,1,131.0,87.71428571428571
2011-01-21 15:25:00,152,357.12,4,1,205.0,80.14285714285714
2011-01-21 15:36:00,226,424.32,4,1,6.0,111.57142857142857
2011-01-21 15:41:00,430,748.94,4,1,197.0,144.85714285714286
2011-01-21 15:45:00,3,8.25,4,1,2.0,145.0
2011-01-21 15:56:00,301,491.94,4,1,53.0,180.42857142857142
2011-01-21 15:57:00,64,122.44,4,1,150.0,168.14285714285714
2011-01-21 17:14:00,44,101.85,4,1,1.0,174.28571428571428
2011-01-23 10:15:00,56,161.8,6,1,152.0,160.57142857142858
2011-01-23 10:29:00,45,394.04999999999995,6,1,226.0,134.71428571428572
2011-01-23 10:32:00,92,153.0,6,1,430.0,86.42857142857143
2011-01-23 10:43:00,325,847.85,6,1,3.0,132.42857142857142
2011-01-23 11:15:00,200,376.31,6,1,301.0,118.0
2011-01-23 11:48:00,1,2.95,6,1,64.0,109.0
2011-01-23 11:53:00,81,161.03,6,1,44.0,114.28571428571429
2011-01-23 12:07:00,95,181.35,6,1,56.0,119.85714285714286
2011-01-23 12:08:00,572,1045.4,6,1,45.0,195.14285714285714
2011-01-23 12:19:00,128,215.16,6,1,92.0,200.28571428571428
2011-01-23 12:41:00,67,163.0,6,1,325.0,163.42857142857142
2011-01-23 12:43:00,191,323.09000000000003,6,1,200.0,162.14285714285714
2011-01-23 13:25:00,182,437.71,6,1,1.0,188.0
2011-01-23 13:31:00,367,497.48,6,1,81.0,228.85714285714286
2011-01-23 13:33:00,1,0.85,6,1,95.0,215.42857142857142
2011-01-23 13:34:00,78,154.79,6,1,572.0,144.85714285714286
2011-01-23 13:58:00,99,244.3,6,1,128.0,140.71428571428572
2011-01-23 14:20:00,52,105.34,6,1,67.0,138.57142857142858
2011-01-23 14:29:00,53,224.75,6,1,191.0,118.85714285714286
2011-01-23 14:58:00,67,106.55,6,1,182.0,102.42857142857143
2011-01-23 14:59:00,278,469.18,6,1,367.0,89.71428571428571
2011-01-23 15:16:00,453,402.41999999999996,6,1,1.0,154.28571428571428
2011-01-23 15:17:00,126,514.5,6,1,78.0,161.14285714285714
2011-01-23 15:34:00,331,460.44,6,1,99.0,194.28571428571428
2011-01-23 15:45:00,54,115.67999999999999,6,1,52.0,194.57142857142858
2011-01-23 16:02:00,73,265.85,6,1,53.0,197.42857142857142
2011-01-23 16:17:00,1174,2375.42,6,1,67.0,355.57142857142856
2011-01-24 08:20:00,100,165.0,0,1,278.0,330.14285714285717
2011-01-24 09:25:00,223,417.31,0,1,453.0,297.2857142857143
2011-01-24 09:28:00,109,163.5,0,1,126.0,294.85714285714283
2011-01-24 09:52:00,255,448.74,0,1,331.0,284.0
2011-01-24 10:01:00,800,1271.8799999999999,0,1,54.0,390.57142857142856
2011-01-24 10:05:00,38,117.4,0,1,73.0,385.57142857142856
2011-01-24 10:12:00,247,486.11,0,1,1174.0,253.14285714285714
2011-01-24 10:38:00,546,408.3,0,1,100.0,316.85714285714283
2011-01-24 10:43:00,45,66.93,0,1,223.0,291.42857142857144
2011-01-24 10:56:00,558,904.66,0,1,109.0,355.57142857142856
2011-01-24 11:12:00,114,200.10000000000002,0,1,255.0,335.42857142857144
2011-01-24 11:21:00,181,481.41,0,1,800.0,247.0
2011-01-24 11:31:00,12,91.8,0,1,38.0,243.28571428571428
2011-01-24 11:34:00,102,241.86,0,1,247.0,222.57142857142858
2011-01-24 11:35:00,318,352.42,0,1,546.0,190.0
2011-01-24 11:39:00,526,2661.24,0,1,45.0,258.7142857142857
2011-01-24 11:50:00,151,309.43,0,1,558.0,200.57142857142858
2011-01-24 11:56:00,208,301.53,0,1,114.0,214.0
2011-01-24 12:00:00,128,206.98,0,1,181.0,206.42857142857142
2011-01-24 12:08:00,177,288.99,0,1,12.0,230.0
2011-01-24 12:13:00,182,523.34,0,1,102.0,241.42857142857142
2011-01-24 12:44:00,132,282.6,0,1,318.0,214.85714285714286
2011-01-24 12:58:00,47,162.05,0,1,526.0,146.42857142857142
2011-01-24 13:06:00,33,172.85,0,1,151.0,129.57142857142858
2011-01-24 13:27:00,909,1716.6200000000001,0,1,208.0,229.71428571428572
2011-01-24 13:35:00,142,304.1,0,1,128.0,231.71428571428572
2011-01-24 13:37:00,139,387.27000000000004,0,1,177.0,226.28571428571428
2011-01-24 13:48:00,1244,1285.6200000000001,0,1,182.0,378.0
2011-01-24 13:58:00,325,431.63,0,1,132.0,405.57142857142856
2011-01-24 14:01:00,445,187.01999999999998,0,1,47.0,462.42857142857144
2011-01-24 14:16:00,78,163.04,0,1,33.0,468.85714285714283
2011-01-24 14:39:00,38,127.70000000000002,0,1,909.0,344.42857142857144
2011-01-24 14:44:00,170,379.7,0,1,142.0,348.42857142857144
2011-01-24 14:46:00,12,91.80000000000001,0,1,139.0,330.2857142857143
2011-01-24 14:54:00,47,282.44,0,1,1244.0,159.28571428571428
2011-01-24 15:09:00,104,157.45,0,1,325.0,127.71428571428571
2011-01-24 15:32:00,84,190.2,0,1,445.0,76.14285714285714
2011-01-24 15:47:00,1,15.0,0,1,78.0,65.14285714285714
2011-01-24 15:48:00,102,111.78,0,1,38.0,74.28571428571429
2011-01-24 15:52:00,82,215.78,0,1,170.0,61.714285714285715
2011-01-24 15:59:00,189,374.93,0,1,12.0,87.0
2011-01-24 16:05:00,258,483.86,0,1,47.0,117.14285714285714
2011-01-25 08:03:00,440,585.0,1,1,104.0,165.14285714285714
2011-01-25 08:21:00,189,417.69,1,1,84.0,180.14285714285714
2011-01-25 09:01:00,64,214.4,1,1,1.0,189.14285714285714
2011-01-25 09:11:00,108,323.44,1,1,102.0,190.0
2011-01-25 09:31:00,296,431.76,1,1,82.0,220.57142857142858
2011-01-25 09:58:00,135,256.40999999999997,1,1,189.0,212.85714285714286
2011-01-25 10:20:00,188,333.08000000000004,1,1,258.0,202.85714285714286
2011-01-25 10:38:00,243,315.13,1,1,440.0,174.71428571428572
2011-01-25 10:42:00,601,227.44,1,1,189.0,233.57142857142858
2011-01-25 10:49:00,424,620.14,1,1,64.0,285.0
2011-01-25 10:56:00,1056,723.6,1,1,108.0,420.42857142857144
2011-01-25 10:57:00,450,621.6,1,1,296.0,442.42857142857144
2011-01-25 11:07:00,602,1368.38,1,1,135.0,509.14285714285717
2011-01-25 11:08:00,72,88.80000000000001,1,1,188.0,492.57142857142856
2011-01-25 11:18:00,253,337.3,1,1,243.0,494.0
2011-01-25 11:20:00,296,581.66,1,1,601.0,450.42857142857144
2011-01-25 11:41:00,145,473.45000000000005,1,1,424.0,410.57142857142856
2011-01-25 11:57:00,62,173.8,1,1,1056.0,268.57142857142856
2011-01-25 11:59:00,821,568.47,1,1,450.0,321.57142857142856
2011-01-25 12:03:00,14,90.9,1,1,602.0,237.57142857142858
2011-01-25 12:15:00,52,157.4,1,1,72.0,234.71428571428572
2011-01-25 12:16:00,608,1012.01,1,1,253.0,285.42857142857144
2011-01-25 12:21:00,10,15.15,1,1,296.0,244.57142857142858
2011-01-25 12:26:00,355,130.81,1,1,145.0,274.57142857142856
2011-01-25 12:31:00,470,1081.3,1,1,62.0,332.85714285714283
2011-01-25 12:33:00,153,355.12,1,1,821.0,237.42857142857142
2011-01-25 12:35:00,316,459.84000000000003,1,1,14.0,280.57142857142856
2011-01-25 12:39:00,159,241.89,1,1,52.0,295.85714285714283
2011-01-25 12:46:00,196,500.1,1,1,608.0,237.0
2011-01-25 12:52:00,141,199.32999999999998,1,1,10.0,255.71428571428572
2011-01-25 13:04:00,86,146.1,1,1,355.0,217.28571428571428
2011-01-25 13:10:00,10,99.5,1,1,470.0,151.57142857142858
2011-01-25 13:15:00,159,257.9,1,1,153.0,152.42857142857142
2011-01-25 13:26:00,1666,2853.26,1,1,316.0,345.2857142857143
2011-01-25 13:35:00,162,389.9,1,1,159.0,345.7142857142857
2011-01-25 13:37:00,314,1116.9,1,1,196.0,362.57142857142856
2011-01-25 13:38:00,365,846.72,1,1,141.0,394.57142857142856
2011-01-25 13:43:00,42,133.5,1,1,86.0,388.2857142857143
2011-01-25 13:46:00,136,274.74,1,1,10.0,406.2857142857143
2011-01-25 13:55:00,568,967.8100000000001,1,1,159.0,464.7142857142857
2011-01-25 14:00:00,97,451.03,1,1,1666.0,240.57142857142858
2011-01-25 14:33:00,93,231.48,1,1,162.0,230.71428571428572
2011-01-25 14:36:00,316,636.94,1,1,314.0,231.0
2011-01-25 14:44:00,104,339.6,1,1,365.0,193.71428571428572
2011-01-25 14:45:00,102,302.58,1,1,42.0,202.28571428571428
2011-01-25 14:47:00,110,233.08,1,1,136.0,198.57142857142858
2011-01-25 14:53:00,461,564.39,1,1,568.0,183.28571428571428
2011-01-25 15:13:00,223,287.93,1,1,97.0,201.28571428571428
2011-01-25 15:18:00,73,120.95,1,1,93.0,198.42857142857142
2011-01-25 15:36:00,66,146.1,1,1,316.0,162.71428571428572
2011-01-25 15:55:00,327,323.71,1,1,104.0,194.57142857142858
2011-01-25 15:59:00,2,36.0,1,1,102.0,180.28571428571428
2011-01-25 16:33:00,78,153.78000000000003,1,1,110.0,175.71428571428572
2011-01-25 16:36:00,40,300.0,1,1,461.0,115.57142857142857
2011-01-26 08:38:00,128,326.4,2,1,223.0,102.0
2011-01-26 09:04:00,60,174.6,2,1,73.0,100.14285714285714
2011-01-26 09:23:00,158,561.3,2,1,66.0,113.28571428571429
2011-01-26 09:26:00,12,419.4,2,1,327.0,68.28571428571429
2011-01-26 09:27:00,37,160.05,2,1,2.0,73.28571428571429
2011-01-26 10:02:00,237,683.9300000000001,2,1,78.0,96.0
2011-01-26 10:10:00,225,252.10000000000002,2,1,40.0,122.42857142857143
2011-01-26 10:17:00,120,108.55000000000001,2,1,128.0,121.28571428571429
2011-01-26 10:30:00,71,187.85,2,1,60.0,122.85714285714286
2011-01-26 10:33:00,187,347.15,2,1,158.0,127.0
2011-01-26 10:49:00,24,102.0,2,1,12.0,128.71428571428572
2011-01-26 10:51:00,112,285.6,2,1,37.0,139.42857142857142
2011-01-26 11:14:00,155,307.85,2,1,237.0,127.71428571428571
2011-01-26 11:27:00,767,1031.83,2,1,225.0,205.14285714285714
2011-01-26 11:34:00,1248,396.72,2,1,120.0,366.2857142857143
2011-01-26 11:35:00,1326,944.34,2,1,71.0,545.5714285714286
2011-01-26 12:12:00,64,244.8,2,1,187.0,528.0
2011-01-26 12:15:00,62,113.7,2,1,24.0,533.4285714285714
2011-01-26 12:19:00,154,157.02,2,1,112.0,539.4285714285714
2011-01-26 12:27:00,485,825.36,2,1,155.0,586.5714285714286
2011-01-26 12:29:00,690,802.56,2,1,767.0,575.5714285714286
2011-01-26 12:35:00,12,7.800000000000001,2,1,1248.0,399.0
2011-01-26 12:36:00,422,752.54,2,1,1326.0,269.85714285714283
2011-01-26 12:38:00,33,211.35,2,1,64.0,265.42857142857144
2011-01-26 12:40:00,90,379.28000000000003,2,1,62.0,269.42857142857144
2011-01-26 12:42:00,48,237.6,2,1,154.0,254.28571428571428
2011-01-26 12:43:00,47,100.85,2,1,485.0,191.71428571428572
2011-01-26 12:45:00,112,92.7,2,1,690.0,109.14285714285714
2011-01-26 13:20:00,76,188.86,2,1,12.0,118.28571428571429
2011-01-26 13:33:00,150,328.4,2,1,422.0,79.42857142857143
2011-01-26 13:37:00,163,372.29,2,1,33.0,98.0
2011-01-26 13:38:00,261,577.8,2,1,90.0,122.42857142857143
2011-01-26 13:40:00,608,1136.58,2,1,48.0,202.42857142857142
2011-01-26 13:46:00,212,658.75,2,1,47.0,226.0
2011-01-26 13:56:00,156,193.79999999999998,2,1,112.0,232.28571428571428
2011-01-26 14:19:00,100,191.55,2,1,76.0,235.71428571428572
2011-01-26 14:30:00,315,475.39,2,1,150.0,259.2857142857143
2011-01-26 14:35:00,284,567.7,2,1,163.0,276.57142857142856
2011-01-26 14:45:00,48,249.0,2,1,261.0,246.14285714285714
2011-01-26 14:51:00,135,271.56,2,1,608.0,178.57142857142858
2011-01-26 14:58:00,82,156.0,2,1,212.0,160.0
2011-01-26 15:00:00,72,181.65,2,1,156.0,148.0
2011-01-26 15:31:00,173,318.23,2,1,100.0,158.42857142857142
2011-01-26 15:49:00,115,305.55,2,1,315.0,129.85714285714286
2011-01-26 16:41:00,133,511.69,2,1,284.0,108.28571428571429
2011-01-26 17:08:00,58,162.4,2,1,48.0,109.71428571428571
2011-01-26 17:27:00,53,142.71,2,1,135.0,98.0
2011-01-26 17:37:00,173,275.78,2,1,82.0,111.0
2011-01-26 17:43:00,2,9.9,2,1,72.0,101.0
2011-01-27 08:30:00,420,490.88,3,1,173.0,136.28571428571428
2011-01-27 09:33:00,259,675.58,3,1,115.0,156.85714285714286
2011-01-27 09:42:00,450,736.7,3,1,133.0,202.14285714285714
2011-01-27 10:02:00,129,339.6,3,1,58.0,212.28571428571428
2011-01-27 10:18:00,480,702.4,3,1,53.0,273.2857142857143
2011-01-27 10:19:00,386,1693.88,3,1,173.0,303.7142857142857
2011-01-27 10:30:00,191,529.01,3,1,2.0,330.7142857142857
2011-01-27 10:43:00,155,564.05,3,1,420.0,292.85714285714283
2011-01-27 10:56:00,410,556.46,3,1,259.0,314.42857142857144
2011-01-27 11:05:00,643,1715.85,3,1,450.0,342.0
2011-01-27 11:15:00,71,203.25,3,1,129.0,333.7142857142857
2011-01-27 11:55:00,93,149.49,3,1,480.0,278.42857142857144
2011-01-27 12:06:00,267,329.38,3,1,386.0,261.42857142857144
2011-01-27 12:10:00,109,328.74,3,1,191.0,249.71428571428572
2011-01-27 12:11:00,46,74.42,3,1,155.0,234.14285714285714
2011-01-27 12:13:00,39,152.25,3,1,410.0,181.14285714285714
2011-01-27 12:19:00,598,916.3100000000001,3,1,643.0,174.71428571428572
2011-01-27 12:23:00,50,337.5,3,1,71.0,171.71428571428572
2011-01-27 12:40:00,143,396.45,3,1,93.0,178.85714285714286
2011-01-27 13:08:00,235,369.3,3,1,267.0,174.28571428571428
2011-01-27 13:23:00,296,318.59999999999997,3,1,109.0,201.0
2011-01-27 13:29:00,127,220.59,3,1,46.0,212.57142857142858
2011-01-27 13:37:00,94,408.78000000000003,3,1,39.0,220.42857142857142
2011-01-27 13:38:00,1223,1866.02,3,1,598.0,309.7142857142857
2011-01-27 13:40:00,126,264.26,3,1,50.0,320.57142857142856
2011-01-27 13:42:00,48,178.10000000000002,3,1,143.0,307.0
2011-01-27 13:53:00,92,157.4,3,1,235.0,286.57142857142856
2011-01-27 14:07:00,106,321.1,3,1,296.0,259.42857142857144
2011-01-27 14:10:00,83,204.77,3,1,127.0,253.14285714285714
2011-01-27 14:31:00,95,177.35,3,1,94.0,253.28571428571428
2011-01-27 14:35:00,64,268.8,3,1,1223.0,87.71428571428571
2011-01-27 14:45:00,48,159.60000000000002,3,1,126.0,76.57142857142857
2011-01-27 14:46:00,119,182.45000000000002,3,1,48.0,86.71428571428571
2011-01-27 14:48:00,116,317.15,3,1,92.0,90.14285714285714
2011-01-27 15:02:00,392,556.46,3,1,106.0,131.0
2011-01-27 15:22:00,680,1308.48,3,1,83.0,216.28571428571428
2011-01-27 15:36:00,270,692.3000000000001,3,1,95.0,241.28571428571428
2011-01-27 15:38:00,398,942.1,3,1,64.0,289.0
2011-01-27 15:51:00,231,316.21000000000004,3,1,48.0,315.14285714285717
2011-01-27 16:11:00,4,31.8,3,1,119.0,298.7142857142857
2011-01-27 16:13:00,51,133.45000000000002,3,1,116.0,289.42857142857144
2011-01-27 16:17:00,210,283.74,3,1,392.0,263.42857142857144
2011-01-27 16:29:00,343,392.01,3,1,680.0,215.28571428571428
2011-01-27 16:30:00,127,305.25,3,1,270.0,194.85714285714286
2011-01-27 16:43:00,110,242.42000000000002,3,1,398.0,153.71428571428572
2011-01-27 16:49:00,26,116.4,3,1,231.0,124.42857142857143
2011-01-27 17:41:00,67,101.05,3,1,4.0,133.42857142857142
2011-01-27 18:05:00,171,247.54,3,1,51.0,150.57142857142858
2011-01-27 19:33:00,59,181.35,3,1,210.0,129.0
2011-01-28 09:09:00,614,1131.0,4,1,343.0,167.71428571428572
2011-01-28 09:20:00,61,218.45000000000002,4,1,127.0,158.28571428571428
2011-01-28 10:00:00,2804,2938.7599999999998,4,1,110.0,543.1428571428571
2011-01-28 10:08:00,198,335.82,4,1,26.0,567.7142857142857
2011-01-28 10:10:00,74,313.70000000000005,4,1,67.0,568.7142857142857
2011-01-28 10:28:00,138,427.40000000000003,4,1,171.0,564.0
2011-01-28 10:40:00,24,166.8,4,1,59.0,559.0
2011-01-28 10:45:00,408,401.58,4,1,614.0,529.5714285714286
2011-01-28 10:47:00,193,316.06,4,1,61.0,548.4285714285714
2011-01-28 11:27:00,152,318.0,4,1,2804.0,169.57142857142858
2011-01-28 11:58:00,465,622.62,4,1,198.0,207.71428571428572
2011-01-28 12:06:00,164,743.9,4,1,74.0,220.57142857142858
2011-01-28 12:07:00,117,358.9,4,1,138.0,217.57142857142858
2011-01-28 12:11:00,462,1521.1,4,1,24.0,280.14285714285717
2011-01-28 12:19:00,224,564.5,4,1,408.0,253.85714285714286
2011-01-28 12:21:00,167,238.67,4,1,193.0,250.14285714285714
2011-01-28 12:28:00,63,150.88,4,1,152.0,237.42857142857142
2011-01-28 12:43:00,323,593.17,4,1,465.0,217.14285714285714
2011-01-28 12:48:00,266,522.08,4,1,164.0,231.71428571428572
2011-01-28 13:04:00,178,215.52,4,1,117.0,240.42857142857142
2011-01-28 13:08:00,85,208.61,4,1,462.0,186.57142857142858
2011-01-28 13:18:00,16,100.8,4,1,224.0,156.85714285714286
2011-01-28 13:27:00,231,583.41,4,1,167.0,166.0
2011-01-28 13:37:00,105,459.8,4,1,63.0,172.0
2011-01-28 13:54:00,235,367.29,4,1,323.0,159.42857142857142
2011-01-28 14:37:00,110,384.68,4,1,266.0,137.14285714285714
2011-01-28 14:42:00,123,309.05,4,1,178.0,129.28571428571428
2011-01-28 14:45:00,4,19.8,4,1,85.0,117.71428571428571
2011-01-28 14:53:00,67,160.05,4,1,16.0,125.0
2011-01-28 14:57:00,303,474.7,4,1,231.0,135.28571428571428
2011-01-28 15:09:00,154,483.90000000000003,4,1,105.0,142.28571428571428
2011-01-28 15:21:00,55,168.1,4,1,235.0,116.57142857142857
2011-01-28 15:29:00,67,243.36,4,1,110.0,110.42857142857143
2011-01-28 15:45:00,340,626.6,4,1,123.0,141.42857142857142
2011-01-28 15:53:00,98,304.74,4,1,4.0,154.85714285714286
2011-01-28 16:18:00,83,159.85,4,1,67.0,157.14285714285714
2011-01-28 16:42:00,3,119.85,4,1,303.0,114.28571428571429
2011-01-30 10:19:00,174,421.1,6,1,154.0,117.14285714285714
2011-01-30 10:27:00,24,182.8,6,1,55.0,112.71428571428571
2011-01-30 10:33:00,21,159.43,6,1,67.0,106.14285714285714
2011-01-30 10:43:00,29,109.25,6,1,340.0,61.714285714285715
2011-01-30 11:01:00,94,102.64,6,1,98.0,61.142857142857146
2011-01-30 11:11:00,139,310.61,6,1,83.0,69.14285714285714
2011-01-30 11:52:00,58,213.03,6,1,3.0,77.0
2011-01-30 12:09:00,258,539.84,6,1,174.0,89.0
2011-01-30 12:42:00,59,225.1,6,1,24.0,94.0
2011-01-30 13:36:00,76,163.8,6,1,21.0,101.85714285714286
2011-01-30 13:48:00,145,411.75,6,1,29.0,118.42857142857143
2011-01-30 13:51:00,185,269.3,6,1,94.0,131.42857142857142
2011-01-30 14:03:00,29,112.75,6,1,139.0,115.71428571428571
2011-01-30 14:05:00,240,351.56,6,1,58.0,141.71428571428572
2011-01-30 14:13:00,575,572.8100000000001,6,1,258.0,187.0
2011-01-30 14:19:00,82,165.9,6,1,59.0,190.28571428571428
2011-01-30 14:36:00,292,403.3,6,1,76.0,221.14285714285714
2011-01-30 14:37:00,63,197.25000000000003,6,1,145.0,209.42857142857142
2011-01-30 15:22:00,1,14.95,6,1,185.0,183.14285714285714
2011-01-30 15:40:00,143,249.67000000000002,6,1,29.0,199.42857142857142
